movieId,title,genres,cast,keywords,popularity,rating,poster,mood,Industry
9285,Road Trip (2000),Comedy|Adventure,Breckin Meyer|Seann William Scott|Amy Smart,politics|college|sexism|sperm bank|blonde|road trip|crude humor|politically incorrect|sorority|university|cross country|stoner|sperm donor|school bus|losing money|male virgin|dorm room|sex comedy|sex tape|young adult,4.5064,6.2,https://image.tmdb.org/t/p/w500/jee4eY5tZprI0V18S6PXUloBzSk.jpg,Adrenaline,HOLLYWOOD
10562,Under Suspicion (2000),Thriller|Crime|Drama,Gene Hackman|Morgan Freeman|Thomas Jane,rape|suspicion of murder|jogging|sexual murder|serial killer|lawyer|murder hunt|gaslighting,3.6969,6.116,https://image.tmdb.org/t/p/w500/2snkCKKthT5S8Ua0aMZkeaXkmBi.jpg,Dark,HOLLYWOOD
49671,Paragraph 175 (2000),History|Documentary,Rupert Everett|Heinz Dörmer|Annette Eick,nazi|germany|war crimes|holocaust (shoah)|prejudice|male homosexuality|human rights|lgbt|hate crime|third reich (iii reich 1933-45)|gay theme,3.1158,6.6,https://image.tmdb.org/t/p/w500/jpWAael8IHvFJe50WZ1dTOY1kip.jpg,Epic/Myth,HOLLYWOOD
39468,Godzilla vs. Megaguirus (2000),Action|Science Fiction|Thriller|Horror,Misato Tanaka|Shosuke Tanihara|Masatô Ibu,japan|monster|giant monster|black hole|battle|fighting|gojira|millennium|kaiju|infestation|flood|monster movie|japanese|godzilla|tokusatsu,3.4468,6.633,https://image.tmdb.org/t/p/w500/ffgupHs4tQFo1cDCyT1zH9AfNrB.jpg,Epic/Myth,HOLLYWOOD
49948,Fantasia 2000 (2000),Animation|Family|Music,Steve Martin|Itzhak Perlman|Quincy Jones,magic|classical music|orchestra|musical|live action and animation|magician|mickey mouse|1999,3.2824,6.969,https://image.tmdb.org/t/p/w500/5rwAtUaKEK48CPUijVfVU0IPKPZ.jpg,Feel-Good,ANIME
16,Dancer in the Dark (2000),Drama|Crime,Björk|Catherine Deneuve|David Morse,factory worker|individual|immigrant|blindness and impaired vision|dancing|eye operation|small town|naivety|hereditary disease|robbery|court|musical|female friendship|murder|debt|police officer|trailer|daydreaming|mother son relationship|bitter,3.8839,7.8,https://image.tmdb.org/t/p/w500/pWzOfTJRZHPNO1VNrMnNFqRcJwg.jpg,Romantic,HOLLYWOOD
8452,The 6th Day (2000),Science Fiction|Action|Mystery|Drama|Thriller,Arnold Schwarzenegger|Michael Rapaport|Tony Goldwyn,laser gun|clone|dystopia|dna|villain|futuristic|murder|cyberpunk|scientist|alternative reality|implanted memory|action hero,3.3984,6.0,https://image.tmdb.org/t/p/w500/rODFJOFiPk1UVCe4pmBza8T6feO.jpg,Adrenaline,HOLLYWOOD
24664,Bamboozled (2000),Comedy|Drama,Damon Wayans|Savion Glover|Jada Pinkett Smith,race politics|tv ratings|racism|blunt|political satire|backfire|blackface|dramedy|minstrel show|tv show|independent film|critical|bold|derogatory|programa de tv,3.9425,6.2,https://image.tmdb.org/t/p/w500/oAg1mUUxdWJNLa6t1gctbQhXHVN.jpg,Feel-Good,HOLLYWOOD
15653,An Extremely Goofy Movie (2000),Animation|Family|Comedy,Bill Farmer|Jason Marsden|Jeff Bennett,skateboarding|sports|parent child relationship|cartoon|college|single father|duringcreditsstinger|father son conflict,3.5634,6.427,https://image.tmdb.org/t/p/w500/qr5Q3S7HC16XHQBqE4ZsJJvgUDU.jpg,Feel-Good,ANIME
8859,"Dude, Where's My Car? (2000)",Comedy|Romance|Science Fiction|Mystery,Ashton Kutcher|Seann William Scott|Jennifer Garner,friendship|amnesia|tattoo|idiot|girlfriend|stupidity|cannabis|hangover|spoof|drugs|alcohol abuse|celebration|duringcreditsstinger|kids|stoner movie,3.6214,5.534,https://image.tmdb.org/t/p/w500/A5FBQplPsSVVvdYn4NHgtWYF8un.jpg,Feel-Good,HOLLYWOOD
7093,Vatel (2000),History|Drama|Romance,Gérard Depardieu|Uma Thurman|Tim Roth,france|prince|chef|17th century|louis xiv|royal cuisine,3.3862,6.1,https://image.tmdb.org/t/p/w500/qxtzOlO5FqFgSOGnNr0kFzo2Ho7.jpg,Epic/Myth,HOLLYWOOD
248058,Kissing My Sister (2000),Romance|Drama|TV Movie,Florian Heiden|Alexandra Schalaudek|August Zirner,,3.2553,6.3,https://image.tmdb.org/t/p/w500/llZgwt9l1uZS19X8nl7JBY5JYzW.jpg,Romantic,HOLLYWOOD
40096,A Dog's Will (2000),Comedy|Drama|Fantasy|Romance,Matheus Nachtergaele|Selton Mello|Rogério Cardoso,based on play or musical,3.5114,8.4,https://image.tmdb.org/t/p/w500/imcOp1kJsCsAFCoOtY5OnPrFbAf.jpg,Epic/Myth,HOLLYWOOD
18394,Essex Boys (2000),Crime|Thriller,Sean Bean|Charlie Creed-Miles|Alex Kingston,drug dealer|police|murder|essex|range rover,3.4686,5.6,https://image.tmdb.org/t/p/w500/lW8lzJF4P0U8NjHvMftkNkDnaHR.jpg,Dark,HOLLYWOOD
243,High Fidelity (2000),Drama|Comedy|Romance|Music,John Cusack|Iben Hjejle|Todd Louiso,"chicago, illinois|rock 'n' roll|music record|disc jockey|pop|ex-girlfriend|music journalist|relationship problems|record label|flashback|breaking the fourth wall|fear of commitment|falling in love|break-up|record|record album|music scene|thoughtful|breaking up with boyfriend|music culture|record store|top five|dating history|witty|earnest",3.5391,7.1,https://image.tmdb.org/t/p/w500/e2LZGB62GMhv3Fo8tDZjY87I81a.jpg,Feel-Good,HOLLYWOOD
10471,Next Friday (2000),Comedy,Ice Cube|Mike Epps|Justin Pierce,"prison|escape|repayment|gang war|boy gang|prison escape|bully|revenge|los angeles, california|gang member|mexican american|cholo",3.4147,6.5,https://image.tmdb.org/t/p/w500/dP4fYCGQZzg17ta7FvLwJVCwwt9.jpg,Feel-Good,HOLLYWOOD
71,Billy Elliot (2000),Drama|Comedy|Music,Jamie Bell|Gary Lewis|Julie Walters,dancing|friendship|dreams|dancing class|northern england|workers' quarter|strike|homophobia|hope|mentor|sadness|socialism|youngster|letter|ballet dancer|street riots|coming of age|ballet|young boy|cross dressing|crying|single father|audition|dance class|retrospective|lgbt|revolt|ballet school|emotional vulnerability|helping children|smart kid|street kid|dance teacher|1980s|miners strike|father son relationship|80s throwback|ballet dancing|gay theme|late 20th century|teen playing kid|ya|generational divide|celebratory,3.2388,7.6,https://image.tmdb.org/t/p/w500/nOr5diUZxphmAD3li9aiILyI28F.jpg,Feel-Good,HOLLYWOOD
11518,Mohabbatein (2000),Drama|Romance,Amitabh Bachchan|Shah Rukh Khan|Uday Chopra,becoming an adult|tradition|forbidden love|musical|elite|principal|discipline|school life|teachers and students,3.4674,7.1,https://image.tmdb.org/t/p/w500/dDsYaBazrYKg9bv8qgsEohZQMat.jpg,Romantic,Bollywood
5551,Space Cowboys (2000),Action|Adventure|Thriller,Clint Eastwood|Tommy Lee Jones|Donald Sutherland,nasa|space travel|space western|astronaut|elderly,3.4814,6.389,https://image.tmdb.org/t/p/w500/hPzt1bbA1sUDQOl6Vujmyz2hjLN.jpg,Adrenaline,HOLLYWOOD
4244,The Kid (2000),Fantasy|Comedy|Family,Bruce Willis|Spencer Breslin|Emily Mortimer,age difference|midlife crisis|suppressed past|changing the past or future,3.1945,6.7,https://image.tmdb.org/t/p/w500/kMRZhiF08nDiO5aRb81Np5a4d6p.jpg,Epic/Myth,HOLLYWOOD
102463,Ricky 6 (2000),Crime|Drama|Horror|Thriller,Vincent Kartheiser|Chad Christ|Sabine Singh,satanism|satan|teen angst|drugs|true crime|dark,2.6098,5.8,https://image.tmdb.org/t/p/w500/v33CyfB2fhFSBi3B5DqpS6xFJQR.jpg,Dark,HOLLYWOOD
48944,Born to Be King (2000),Action|Crime|Thriller,Ekin Cheng|Jordan Chan Siu-Chun|Shu Qi,,2.9407,6.2,https://image.tmdb.org/t/p/w500/9g2e0hMlh2TpFCiB1SqoBRUcbfa.jpg,Adrenaline,KOREAN
31347,Cardcaptor Sakura: The Sealed Card (2000),Animation|Adventure|Fantasy|Romance,Sakura Tange|Motoko Kumai|Aya Hisakawa,japan|magic|elementary school|romance|shoujo|sixth grader|card|video tape|anime|magical girl,2.8786,8.1,https://image.tmdb.org/t/p/w500/doJEr8GLTZYq10jZwKLQnzPZGsy.jpg,Epic/Myth,ANIME
2069,The Whole Nine Yards (2000),Comedy|Crime,Matthew Perry|Bruce Willis|Natasha Henstridge,"chicago, illinois|gangster|montreal, canada|mafia|dentist|hoodlum",3.0892,6.5,https://image.tmdb.org/t/p/w500/rDV7ntPLY0ZDBT722Odsi80nFrn.jpg,Feel-Good,HOLLYWOOD
1588,Bring It On (2000),Comedy,Kirsten Dunst|Eliza Dushku|Jesse Bradford,high school|florida|sports|routine|affectation|cheerleader|plagiarism|rivalry|high school sports|cheerleading|teen movie|teenage girl|cynical|audition|cheering crowd|choreography|championship|duringcreditsstinger|provocative|reminiscent|admiring|amused|mean spirited|melodramatic,3.6062,6.3,https://image.tmdb.org/t/p/w500/bnVby0qI0dS7YunbShP7mw68HY3.jpg,Feel-Good,HOLLYWOOD
339308,The Unscarred (2000),Thriller,James Russo|Heino Ferch|Ornella Muti,,2.886,5.2,https://image.tmdb.org/t/p/w500/tgBRIucjHxtLUXO7HJiK54SteUb.jpg,Dark,HOLLYWOOD
10394,Gangster No. 1 (2000),Action|Drama|Thriller|Crime,Paul Bettany|Malcolm McDowell|David Thewlis,prison|casino|forgiveness|gangster|repayment|machete|rise and fall|sociopath|revenge|extortion|sledgehammer|stabbed to death,3.0859,6.4,https://image.tmdb.org/t/p/w500/t8eUSsD2reaIR9qmklU7O2GCVn4.jpg,Adrenaline,HOLLYWOOD
45438,Tokyo Raiders (2000),Action|Comedy|Adventure,Tony Leung Chiu-wai|Ekin Cheng|Kelly Chen,private eye,3.0233,5.5,https://image.tmdb.org/t/p/w500/68qChq7E6qGV6eLlUnhlhGHDk7E.jpg,Adrenaline,KOREAN
1051942,Luffy's Fall! The Unexplored Region - Grand Adventure in the Ocean's Navel (2000),Animation|Action|Adventure|TV Movie,Mayumi Tanaka|Kazuya Nakai|Akemi Okamura,,3.1339,5.8,https://image.tmdb.org/t/p/w500/uJCR5fDGxY98T6WrkswRHPwvDg1.jpg,Adrenaline,HOLLYWOOD
60670,The Crimson Rivers (2000),Crime|Mystery|Thriller,Jean Reno|Vincent Cassel|Nadia Farès,skinhead|based on novel or book|nun|ritual|detective|village|mountain|investigation|drug use|murder|serial killer|corpse|demon|policeman|graveyard,3.2767,6.917,https://image.tmdb.org/t/p/w500/npvDhiKkpQBuTaQ8cbWRT2iEfkE.jpg,Dark,HOLLYWOOD
267512,Scharf aufs Leben (2000),Drama,Senta Berger|Ralph Herforth|Ulrich Pleitgen,,1.3063,1.0,,Neutral,HOLLYWOOD
31443,The President's Man (2000),Action|Adventure|Thriller|TV Movie,Chuck Norris|Dylan Neal|Jennifer Tung,vietnam veteran|martial arts|helicopter|showdown|usa president|fight|professor|rescue mission|president|flashback|battlefield|drug cartel|shootout|first lady|gunfight|duel|torture|terrorism|tough guy|battle|raid|foot chase|drug lord|knife throwing|combat|teacher student relationship|machine gun|beretta|jungle warfare|prison brawl|uzi|terrorist plot|quick draw|prison fight|hand to hand combat|special ops|u.s. secret service agent|tactical command unit|brazil|maximum security prison|colombia|desert eagle,3.0709,4.558,https://image.tmdb.org/t/p/w500/omk2eUQQrGebBaJVnwzGkVcphP.jpg,Adrenaline,HOLLYWOOD
16990,Escaflowne: The Movie (2000),Animation|Adventure|Drama|Fantasy,Maaya Sakamoto|Tomokazu Seki|Mayumi Izuka,depression|teen angst|tragic hero|tragic villain|mecha|unrequited love|airship|dragon|suicide note|adult animation|wings|anime|city ruin,3.4357,6.6,https://image.tmdb.org/t/p/w500/y2McH8kPXp5otzuQNIFF50X4rOc.jpg,Epic/Myth,ANIME
9478,Ants in the Pants (2000),Comedy|Romance,Tobias Schenke|Axel Stein|Luise Helm,puberty|first time|teenage crush|teenage sexuality|sex comedy,2.9623,4.9,https://image.tmdb.org/t/p/w500/tp2ldyLlAxEp1dsGbNe0AON9bOP.jpg,Feel-Good,HOLLYWOOD
20770,But I'm a Cheerleader (2000),Comedy|Romance,Natasha Lyonne|Clea DuVall|Cathy Moriarty,coming out|cheerleader|male homosexuality|lgbt|lgbt teen|woman director|shame|ironic|conversion therapy|lesbian|sapphic|joyful,3.3237,7.0,https://image.tmdb.org/t/p/w500/dGEwlAuzTZoZjvsqgT2MRKHnGi8.jpg,Feel-Good,HOLLYWOOD
41245,Peppermint Candy (2000),Drama,Sul Kyung-gu|Moon So-ri|Kim Yeo-jin,suicide|martial law|reunion|friends|interrogation|student protest|gwangju uprising|democratization movement,2.8216,7.5,https://image.tmdb.org/t/p/w500/jPP0gFDgdXRa1YgP8Cn8arzOHI3.jpg,Romantic,HOLLYWOOD
112720,Salsa (2000),Music|Comedy|Romance,Vincent Lecœur|Christianne Gout|Catherine Samie,dance,2.728,6.3,https://image.tmdb.org/t/p/w500/pG2idDr0clzRLiMQ8M2pzrNZjrQ.jpg,Feel-Good,HOLLYWOOD
14295,You Can Count on Me (2000),Drama,Laura Linney|Mark Ruffalo|Matthew Broderick,sibling relationship|drifter|single mother|new york state|uncle nephew relationship|catskills|bank employee|orphan siblings|brother sister relationship,3.1795,6.9,https://image.tmdb.org/t/p/w500/7mGFmij1FZD5eUnNwvUjmpqrDl6.jpg,Romantic,HOLLYWOOD
2332,Taxi 2 (2000),Action|Comedy|Adventure|Crime,Samy Naceri|Frédéric Diefenthal|Marion Cotillard,"paris, france|yakuza|police operation|special unit",3.2254,6.3,https://image.tmdb.org/t/p/w500/z0js1eYtKxfw4RBxiTukO7q66Rf.jpg,Adrenaline,HOLLYWOOD
14629,Woman on Top (2000),Comedy|Drama|Romance|Fantasy,Penélope Cruz|Murilo Benício|Mark Feuerstein,woman director|brazil,2.7573,6.1,https://image.tmdb.org/t/p/w500/eYHvcMeVjWPwATYI0VCdecMy2n3.jpg,Epic/Myth,HOLLYWOOD
11973,Thirteen Days (2000),History|Thriller,Kevin Costner|Bruce Greenwood|Steven Culp,usa president|politics|atomic bomb|cold war|john f. kennedy|based on true story|threat|cuban missile crisis|diplomacy|1960s,2.9767,6.998,https://image.tmdb.org/t/p/w500/aLx9UXH9fK2v6NDMvMyW4X88K3u.jpg,Epic/Myth,HOLLYWOOD
14181,Boiler Room (2000),Crime|Drama|Thriller,Giovanni Ribisi|Vin Diesel|Nia Long,"finances|long island, new york|stockbroker|investment firm|candid|investment banker|admiring|enchant",2.7208,6.714,https://image.tmdb.org/t/p/w500/jFB5uvCZ3HXF00liAEAuOruCPs6.jpg,Dark,HOLLYWOOD
11531,Book of Shadows: Blair Witch 2 (2000),Horror|Mystery,Kim Director|Jeffrey Donovan|Erica Leerhsen,witch|forest|vision|paranoid|folk horror|farcical|ridiculous,2.3602,4.331,https://image.tmdb.org/t/p/w500/l1jF93S9FYbzp3Byh5VUA1KApSJ.jpg,Dark,HOLLYWOOD
10577,Dracula 2000 (2000),Thriller|Horror|Action|Fantasy,Gerard Butler|Christopher Plummer|Jonny Lee Miller,"martial arts|london, england|fight|vampire|christianity|bite|transformation|vampire hunter (slayer)|punishment|werewolf|gothic horror|urban gothic|dracula|disrespectful",2.899,5.2,https://image.tmdb.org/t/p/w500/jnAfl6GSZbBMigL98RJGbOSk4V1.jpg,Epic/Myth,HOLLYWOOD
11849,Dungeons & Dragons (2000),Drama|Adventure|Fantasy,Justin Whalin|Jeremy Irons|Thora Birch,martial arts|magic|anti hero|emperor|villain|loss|governance|thief|dragon|dungeon|oppression|fantasy world|sword and sorcery|mage|good versus evil,2.9793,4.4,https://image.tmdb.org/t/p/w500/tLCsyHLHhTbzKzsL3IcBNyDKlZm.jpg,Epic/Myth,HOLLYWOOD
200419,Kyuukyuu Sentai GoGoFive vs Gingaman (2000),Action|Adventure|Science Fiction,Ryuichiro Nishioka|Masashi Taniguchi|Atsushi Harada,hero|superhero|ranger|superhero team|v-cinema|superhero teamup|sentai|super sentai|power suit|powers|tokusatsu,2.5662,6.6,https://image.tmdb.org/t/p/w500/luW7RT3LUMu4aBMoRgrrAE5xg4D.jpg,Adrenaline,HOLLYWOOD
35064,Dhadkan (2000),Drama|Romance,Akshay Kumar|Shilpa Shetty Kundra|Suniel Shetty,,2.9138,6.4,https://image.tmdb.org/t/p/w500/icWt3AGrkXToqWyBviHEfG7auQV.jpg,Romantic,Bollywood
19457,The Yards (2000),Crime|Drama|Thriller,Mark Wahlberg|Joaquin Phoenix|Charlize Theron,"corruption|subway|infiltration|criminal|brooklyn, new york city|ex-con",2.8685,6.203,https://image.tmdb.org/t/p/w500/AtwXtU8CDWvVADgOwRkOSRZFPWI.jpg,Dark,HOLLYWOOD
20637,Panic (2000),Crime|Drama,William H. Macy|Neve Campbell|Tracey Ullman,dark comedy|criminal|neo-noir,2.7959,6.2,https://image.tmdb.org/t/p/w500/gCaWBW6qQ0otWliRi0Gs4bAzgDX.jpg,Romantic,HOLLYWOOD
10642,Loser (2000),Comedy|Romance,Jason Biggs|Mena Suvari|Zak Orth,college|lost and found|older brother younger sister|woman director|young adult|college student,2.6071,5.4,https://image.tmdb.org/t/p/w500/nOqWmYfgvpUA6gZjvdB0Cg24kA4.jpg,Feel-Good,HOLLYWOOD
9519,Chopper (2000),Crime|Drama|Thriller,Eric Bana|Vince Colosimo|Simon Lyndon,prison|australia|prostitute|tattoo|based on novel or book|kidnapping|gangster|delinquent|nightclub|based on true story|trial|drug use|brutality|criminal|hoodlum,3.0211,6.8,https://image.tmdb.org/t/p/w500/8Ua4voSMwqzlL8DzYi6dOOe1Dxw.jpg,Dark,HOLLYWOOD
889,The Flintstones in Viva Rock Vegas (2000),Comedy|Family|Romance,Mark Addy|Stephen Baldwin|Kristen Johnston,marriage proposal|waitress|flirt|stone age|based on cartoon|best friend|dinosaur,2.6998,4.8,https://image.tmdb.org/t/p/w500/qTcf60dqziF7xU2amxIIsvrnkTl.jpg,Feel-Good,ANIME
15655,The Tigger Movie (2000),Animation|Family|Comedy,Jim Cummings|Nikita Hopkins|Ken Sansom,tiger|cartoon,2.6757,6.6,https://image.tmdb.org/t/p/w500/9OdZKUdGfaBAUwRLbtWpFWKbILO.jpg,Feel-Good,ANIME
327,Brother (2000),Crime|Drama|Thriller,Takeshi Kitano|Omar Epps|Claude Maki,"drug dealer|assassination|sibling relationship|culture clash|war on drugs|yakuza|sake|loyalty|femme fatale|los angeles, california|criminal underworld",3.0849,7.1,https://image.tmdb.org/t/p/w500/rSRJozSafFFuiFT9XnwsE1ricHT.jpg,Dark,HOLLYWOOD
62182,Devilman - Volume 3: Devilman Apocalypse (2000),Animation|Fantasy|Horror,Shinji Takeda|Tomokazu Seki|Atsuko Enomoto,based on manga|devil|demonic possession|anime|original video animation (ova)|psychological,2.4185,6.8,https://image.tmdb.org/t/p/w500/jFqY8LaZLrn0uCiOuqZ2ebiSRkn.jpg,Epic/Myth,ANIME
10876,Quills (2000),Drama,Geoffrey Rush|Kate Winslet|Joaquin Phoenix,"paris, france|smuggling (contraband)|asylum|french revolution|based on play or musical|maid|erotic novel|19th century|erotic|forbidden book",3.5334,7.1,https://image.tmdb.org/t/p/w500/AvGdw3BpvJV2wHmK2qY0N7XHqET.jpg,Romantic,HOLLYWOOD
2707,Saint Paul (2000),Adventure|Drama|TV Movie,Johannes Brandrup|Thomas Lockyer|Barbora Bobuľová,christianity|apostle|bible|religious film|1st century|christian faith|biblical,2.6059,6.9,https://image.tmdb.org/t/p/w500/fwrmEhATq607piAftxjkbixUuJa.jpg,Adrenaline,HOLLYWOOD
18074,Duets (2000),Comedy|Drama|Music,Maria Bello|Andre Braugher|Paul Giamatti,musical,2.4566,5.7,https://image.tmdb.org/t/p/w500/7NJAHYSeLr16cngz8f0BADQ3yIe.jpg,Feel-Good,HOLLYWOOD
2787,Pitch Black (2000),Thriller|Science Fiction|Action,Vin Diesel|Radha Mitchell|Cole Hauser,darkness|dystopia|comet|alien life-form|survival|creature|eclipse|flask|spaceship crash|intense,2.8511,6.9,https://image.tmdb.org/t/p/w500/3AnlxZ5CZnhKKzjgFyY6EHxmOyl.jpg,Adrenaline,HOLLYWOOD
5491,Battlefield Earth (2000),Science Fiction|Action|Adventure,John Travolta|Barry Pepper|Forest Whitaker,based on novel or book|dystopia|post-apocalyptic future|mining|fighter jet|distant future|alien invasion|scientology|cavemen|bureaucrat|city ruin|distressing|inflammatory|matter of fact,2.4283,3.3,https://image.tmdb.org/t/p/w500/wXCRuBHdJ5aTFQdsuGJFXNdo79T.jpg,Adrenaline,HOLLYWOOD
10685,The Watcher (2000),Mystery|Thriller,James Spader|Keanu Reeves|Marisa Tomei,"chicago, illinois|fbi|menace|investigation|covered investigation|state of emergency|serial killer|little girl|psychiatrist|psychotherapy",2.7234,5.117,https://image.tmdb.org/t/p/w500/hsMvndtd3KPAvJ3q7zKZuNSB1R3.jpg,Dark,HOLLYWOOD
15869,Cheaters (2000),Drama|TV Movie,Jeff Daniels|Jena Malone|Paul Sorvino,,2.5155,6.2,https://image.tmdb.org/t/p/w500/bk7685BYE1GZmChtcvg1jAZpa0G.jpg,Romantic,HOLLYWOOD
10461,Get Carter (2000),Action|Drama|Thriller|Crime,Sylvester Stallone|Miranda Richardson|Rachael Leigh Cook,ritual|pornographic video|car crash|remake,2.8816,5.2,https://image.tmdb.org/t/p/w500/xGANaRWD6638ch1qQmqgRp395R6.jpg,Adrenaline,HOLLYWOOD
10205,Cut (2000),Horror|Thriller,Molly Ringwald|Frank Roberts|Kylie Minogue,australia|movie business|teacher|murder|slasher,2.8377,4.483,https://image.tmdb.org/t/p/w500/64Dn0qJdC0E744uIWYtN5xQL9om.jpg,Dark,HOLLYWOOD
171106,Kirara (2000),Romance|Comedy|Animation,Kotono Mitsuishi|Chiaki Ōsawa|Machiko Toyoshima,supernatural|slice of life|based on manga|ghost|ecchi|anime|love polygon,2.7454,4.9,https://image.tmdb.org/t/p/w500/8cBEuN1pFshcRBshDRz3YeQPE5Q.jpg,Feel-Good,ANIME
12211,Highlander: Endgame (2000),Action|Adventure|Fantasy,Christopher Lambert|Adrian Paul|Bruce Payne,new york city|martial arts|immortality|loss of loved one|secret society|antiquary|loss of powers|sword fight|fictional war|dark fantasy|warrior|action hero|sword and sorcery|supernatural power|good versus evil,2.5334,4.8,https://image.tmdb.org/t/p/w500/u7kIXMyagqcek2SaS9svfPTTGVT.jpg,Epic/Myth,HOLLYWOOD
